Source,Target,Type,Label
Eric Kandel,Aaron Goldberg,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Stephen Batchelor,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Shaun Nichols,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Rebecca Lohnes,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Sr. Theresa Aletheia Noble,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Alex Howard,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,David Pearce,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,John Bargh,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Ethan Nichtern,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Max Read,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Rami Gabriel,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Dan Keown,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Michael McCullough,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Jenny Odell,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Owen Flanagan,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Jason Pontin,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,David Bryce Yaden,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,John Fea,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,John Haught,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,David Ottlinger,undirected,Meaning of Life TV (Wright Show)
Eric Kandel,Stephen Asma,undirected,Meaning of Life TV (Wright Show)
James Hughes,Gregg Caruso,undirected,Meaning of Life TV (Wright Show)
James Hughes,Nick Sousanis,undirected,Meaning of Life TV (Wright Show)
James Hughes,Nathan Eckstrand,undirected,Meaning of Life TV (Wright Show)
James Hughes,Christopher White,undirected,Meaning of Life TV (Wright Show)
James Hughes,Kelly Baker,undirected,Meaning of Life TV (Wright Show)
James Hughes,Peter Harrison,undirected,Meaning of Life TV (Wright Show)
James Hughes,Michael Shermer,undirected,Meaning of Life TV (Wright Show)
James Hughes,Michael Taft,undirected,Future Thinkers
James Hughes,Lee McIntyre,undirected,Meaning of Life TV (Wright Show)
James Hughes,Richard Wrangham,undirected,Meaning of Life TV (Wright Show)
James Hughes,Duncan Trussell,undirected,Future Thinkers
James Hughes,Ramez Naam,undirected,Future Thinkers
James Hughes,Danielle Tcholakian,undirected,Meaning of Life TV (Wright Show)
James Hughes,Lauren Oyler,undirected,Meaning of Life TV (Wright Show)
James Hughes,Catherine Nichols,undirected,Meaning of Life TV (Wright Show)
James Hughes,Daniel Kaufman,undirected,Meaning of Life TV (Wright Show)
James Hughes,Natalie Wynn,undirected,Meaning of Life TV (Wright Show)
James Hughes,Rupert Sheldrake,undirected,Future Thinkers
James Hughes,Kathryn Gordon,undirected,Meaning of Life TV (Wright Show)
James Hughes,Dean Radin,undirected,Future Thinkers
James Hughes,Michael Benson,undirected,Meaning of Life TV (Wright Show)
James Hughes,Iddo Landau,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ellen Leanse,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ellen Hendriksen,undirected,Meaning of Life TV (Wright Show)
James Hughes,Cris Beasley,undirected,Future Thinkers
James Hughes,Howard Axelrod,undirected,Meaning of Life TV (Wright Show)
James Hughes,Daniel Jeffries,undirected,Future Thinkers
James Hughes,Brian Leiter,undirected,Meaning of Life TV (Wright Show)
James Hughes,Phil Torres,undirected,Meaning of Life TV (Wright Show)
James Hughes,Richard Thompson,undirected,Meaning of Life TV (Wright Show)
James Hughes,Travis Smith,undirected,Meaning of Life TV (Wright Show)
James Hughes,Don Roberto,undirected,Future Thinkers
James Hughes,Stuart Hameroff,undirected,Meaning of Life TV (Wright Show)
James Hughes,Amy Alkon,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jordan Peterson,undirected,Future Thinkers
James Hughes,William von Hippel,undirected,Meaning of Life TV (Wright Show)
James Hughes,Josh Summers,undirected,Meaning of Life TV (Wright Show)
James Hughes,Benjamin Park,undirected,Meaning of Life TV (Wright Show)
James Hughes,Pia Mancini,undirected,Future Thinkers
James Hughes,Paul Shapiro,undirected,Meaning of Life TV (Wright Show)
James Hughes,Timothy O'Connor,undirected,Meaning of Life TV (Wright Show)
James Hughes,William Black,undirected,Meaning of Life TV (Wright Show)
James Hughes,Nikita Petrov,undirected,Meaning of Life TV (Wright Show)
James Hughes,Mark Van Steenwyk,undirected,Meaning of Life TV (Wright Show)
James Hughes,Alissa Wilkinson,undirected,Meaning of Life TV (Wright Show)
James Hughes,Lisa Feldman Barrett,undirected,Meaning of Life TV (Wright Show)
James Hughes,Eddy Nahmias,undirected,Meaning of Life TV (Wright Show)
James Hughes,Gideon Rosen,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ellen Langer,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ann Hulbert,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jay Michaelson,undirected,Meaning of Life TV (Wright Show)
James Hughes,Wendell Wallach,undirected,Meaning of Life TV (Wright Show)
James Hughes,Frederick Crews,undirected,Meaning of Life TV (Wright Show)
James Hughes,Deepak Chopra,undirected,Meaning of Life TV (Wright Show)
James Hughes,David Kyuman Kim,undirected,Meaning of Life TV (Wright Show)
James Hughes,Brian Greene,undirected,Meaning of Life TV (Wright Show)
James Hughes,E. John WinnerE,undirected,Meaning of Life TV (Wright Show)
James Hughes,Scott Barry Kaufman,undirected,Meaning of Life TV (Wright Show)
James Hughes,Sarah Marshall,undirected,Meaning of Life TV (Wright Show)
James Hughes,David Wallace,undirected,Meaning of Life TV (Wright Show)
James Hughes,Connie Wang,undirected,Meaning of Life TV (Wright Show)
James Hughes,Chris Stedman,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ted Chiang,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ronald Purser,undirected,Meaning of Life TV (Wright Show)
James Hughes,Geoffrey Miller,undirected,Meaning of Life TV (Wright Show)
James Hughes,Noah Rasheta,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ross Douthat,undirected,Meaning of Life TV (Wright Show)
James Hughes,Lindsay Doran,undirected,Meaning of Life TV (Wright Show)
James Hughes,Elizabeth Catte,undirected,Meaning of Life TV (Wright Show)
James Hughes,Cullen Murphy,undirected,Meaning of Life TV (Wright Show)
James Hughes,Galen Strawson,undirected,Meaning of Life TV (Wright Show)
James Hughes,Scott Santens,undirected,Future Thinkers
James Hughes,Bhikkhu Bodhi,undirected,Meaning of Life TV (Wright Show)
James Hughes,Adam Alter,undirected,Meaning of Life TV (Wright Show)
James Hughes,Aryeh Cohen-Wade,undirected,Meaning of Life TV (Wright Show)
James Hughes,Tanya Luhrmann,undirected,Meaning of Life TV (Wright Show)
James Hughes,Oliver Burkeman,undirected,Meaning of Life TV (Wright Show)
James Hughes,Leah Finnegan,undirected,Meaning of Life TV (Wright Show)
James Hughes,Sharon Salzberg,undirected,Meaning of Life TV (Wright Show)
James Hughes,Michael Holleran,undirected,Meaning of Life TV (Wright Show)
James Hughes,S. Matthew Liao,undirected,Meaning of Life TV (Wright Show)
James Hughes,Kirby Surprise,undirected,Future Thinkers
James Hughes,Daniel Tippens,undirected,Meaning of Life TV (Wright Show)
James Hughes,Deirdre McCloskey,undirected,Meaning of Life TV (Wright Show)
James Hughes,David Barash,undirected,Meaning of Life TV (Wright Show)
James Hughes,Tamler Sommers,undirected,Meaning of Life TV (Wright Show)
James Hughes,Massimo Pigliucci,undirected,Meaning of Life TV (Wright Show)
James Hughes,David Katz,undirected,Future Thinkers
James Hughes,Kieran Setiya,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jeff Warren,undirected,Meaning of Life TV (Wright Show)
James Hughes,Lama Surya Das,undirected,Meaning of Life TV (Wright Show)
James Hughes,Philip Menchaca,undirected,Meaning of Life TV (Wright Show)
James Hughes,Matthew Remski,undirected,Meaning of Life TV (Wright Show)
James Hughes,Christof Koch,undirected,Meaning of Life TV (Wright Show)
James Hughes,Paul Davies,undirected,Meaning of Life TV (Wright Show)
James Hughes,Emmanuel Jal,undirected,Future Thinkers
James Hughes,Rebecca Newberger Goldstein,undirected,Meaning of Life TV (Wright Show)
James Hughes,Vitalik Buterin,undirected,Future Thinkers
James Hughes,Crispin Sartwell,undirected,Meaning of Life TV (Wright Show)
James Hughes,Mark O'Connell,undirected,Meaning of Life TV (Wright Show)
James Hughes,Rory Dickson,undirected,Meaning of Life TV (Wright Show)
James Hughes,Kevin Kelly,undirected,Future Thinkers
James Hughes,Sabine Hossenfelder,undirected,Meaning of Life TV (Wright Show)
James Hughes,Daniel Pinchbeck,undirected,Meaning of Life TV (Wright Show)
James Hughes,Alice Robb,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jim Holt,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jemar Tisby,undirected,Meaning of Life TV (Wright Show)
James Hughes,John Thatamanil,undirected,Meaning of Life TV (Wright Show)
James Hughes,Milton Lawson,undirected,Meaning of Life TV (Wright Show)
James Hughes,Shane Mauss,undirected,Meaning of Life TV (Wright Show)
James Hughes,Alex Guerrero,undirected,Meaning of Life TV (Wright Show)
James Hughes,Rachel Vorona-Cote,undirected,Meaning of Life TV (Wright Show)
James Hughes,Alex Gladstein,undirected,Future Thinkers
James Hughes,Serene Jones,undirected,Meaning of Life TV (Wright Show)
James Hughes,Gil Fronsdal,undirected,Meaning of Life TV (Wright Show)
James Hughes,Tripp Fuller,undirected,Meaning of Life TV (Wright Show)
James Hughes,Alison Gopnik,undirected,Meaning of Life TV (Wright Show)
James Hughes,Brendan Foht,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jay Van Bavel,undirected,Meaning of Life TV (Wright Show)
James Hughes,Robert Trivers,undirected,Meaning of Life TV (Wright Show)
James Hughes,B. D. McClay,undirected,Meaning of Life TV (Wright Show)
James Hughes,Joseph Baker,undirected,Meaning of Life TV (Wright Show)
James Hughes,Adam Frank,undirected,Meaning of Life TV (Wright Show)
James Hughes,Stuart Kauffman,undirected,Meaning of Life TV (Wright Show)
James Hughes,Daniel Schmachtenberger,undirected,Future Thinkers
James Hughes,Eboo Patel,undirected,Meaning of Life TV (Wright Show)
James Hughes,Paige Smathers,undirected,Meaning of Life TV (Wright Show)
James Hughes,Regina Rini,undirected,Meaning of Life TV (Wright Show)
James Hughes,Philip Christman,undirected,Meaning of Life TV (Wright Show)
James Hughes,Charles Eisenstein,undirected,Future Thinkers
James Hughes,Richard Prum,undirected,Meaning of Life TV (Wright Show)
James Hughes,Lauren Shields,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jason Siff,undirected,Meaning of Life TV (Wright Show)
James Hughes,Bernardo Kastrup,undirected,Meaning of Life TV (Wright Show)
James Hughes,John D. Caputo,undirected,Meaning of Life TV (Wright Show)
James Hughes,Justin Weinberg,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jesse Lawler,undirected,Future Thinkers
James Hughes,Zoltan Istvan,undirected,Future Thinkers
James Hughes,K. Anthony Appiah,undirected,Meaning of Life TV (Wright Show)
James Hughes,Kaitlyn Tiffany,undirected,Meaning of Life TV (Wright Show)
James Hughes,Vince Meens,undirected,Future Thinkers
James Hughes,William Dailey,undirected,Meaning of Life TV (Wright Show)
James Hughes,Randolph Nesse,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jon Myers,undirected,Future Thinkers
James Hughes,Michael Pollan,undirected,Meaning of Life TV (Wright Show)
James Hughes,James Currier,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ben Blum,undirected,Meaning of Life TV (Wright Show)
James Hughes,Pater Edmund Waldstein,undirected,Meaning of Life TV (Wright Show)
James Hughes,Oliver Traldi,undirected,Meaning of Life TV (Wright Show)
James Hughes,Thomas Metzinger,undirected,Meaning of Life TV (Wright Show)
James Hughes,Robert Stickgold,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jay Garfield,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jeffrey Kripal,undirected,Meaning of Life TV (Wright Show)
James Hughes,Tim Maudlin,undirected,Meaning of Life TV (Wright Show)
James Hughes,Molly Crockett,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jamie Lauren Keiles,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jon Kabat-Zinn,undirected,Meaning of Life TV (Wright Show)
James Hughes,Joe Brewer,undirected,Future Thinkers
James Hughes,George Young,undirected,Meaning of Life TV (Wright Show)
James Hughes,Gary Lachman,undirected,Meaning of Life TV (Wright Show)
James Hughes,Aaron Goldberg,undirected,Meaning of Life TV (Wright Show)
James Hughes,Stephen Batchelor,undirected,Meaning of Life TV (Wright Show)
James Hughes,Shaun Nichols,undirected,Meaning of Life TV (Wright Show)
James Hughes,Rebecca Lohnes,undirected,Meaning of Life TV (Wright Show)
James Hughes,Sr. Theresa Aletheia Noble,undirected,Meaning of Life TV (Wright Show)
James Hughes,Alex Howard,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jordan Hall,undirected,Future Thinkers
James Hughes,Jamie Wheal,undirected,Future Thinkers
James Hughes,David Pearce,undirected,Meaning of Life TV (Wright Show)
James Hughes,John Bargh,undirected,Meaning of Life TV (Wright Show)
James Hughes,Ethan Nichtern,undirected,Meaning of Life TV (Wright Show)
James Hughes,Max Read,undirected,Meaning of Life TV (Wright Show)
James Hughes,Rami Gabriel,undirected,Meaning of Life TV (Wright Show)
James Hughes,Dan Keown,undirected,Meaning of Life TV (Wright Show)
James Hughes,Aric Dromi,undirected,Future Thinkers
James Hughes,Michael McCullough,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jenny Odell,undirected,Meaning of Life TV (Wright Show)
James Hughes,Owen Flanagan,undirected,Meaning of Life TV (Wright Show)
James Hughes,Jason Pontin,undirected,Meaning of Life TV (Wright Show)
James Hughes,Nikola Danaylov,undirected,Future Thinkers
James Hughes,David Bryce Yaden,undirected,Meaning of Life TV (Wright Show)
James Hughes,John Fea,undirected,Meaning of Life TV (Wright Show)
James Hughes,John Haught,undirected,Meaning of Life TV (Wright Show)
James Hughes,David Ottlinger,undirected,Meaning of Life TV (Wright Show)
James Hughes,Stephen Asma,undirected,Meaning of Life TV (Wright Show)
Geraldine Beskin,John Higgs,undirected,RuneSoup
Geraldine Beskin,Monica Gagliano,undirected,RuneSoup
Geraldine Beskin,Peter Mark Adams,undirected,RuneSoup
Geraldine Beskin,T. Susan Chang,undirected,RuneSoup
Geraldine Beskin,Christopher White,undirected,RuneSoup
Geraldine Beskin,Langston Kahn,undirected,RuneSoup
Geraldine Beskin,Richard Miller,undirected,RuneSoup
Geraldine Beskin,Lucy AitkenRead,undirected,RuneSoup
Geraldine Beskin,Dave Lee,undirected,RuneSoup
Geraldine Beskin,Greg Carlwood,undirected,RuneSoup
Geraldine Beskin,ConjureMan Ali,undirected,RuneSoup
Geraldine Beskin,Rupert Sheldrake,undirected,RuneSoup
Geraldine Beskin,Robyn Francis,undirected,RuneSoup
Geraldine Beskin,Ben Joffe,undirected,RuneSoup
Geraldine Beskin,Greg Newkirk,undirected,RuneSoup
Geraldine Beskin,Sinéad Spearing,undirected,RuneSoup
Geraldine Beskin,Mitch Horowitz,undirected,RuneSoup
Geraldine Beskin,Jenx,undirected,RuneSoup
Geraldine Beskin,Dean Radin,undirected,RuneSoup
Geraldine Beskin,Gabriela Jurosz-Landa,undirected,RuneSoup
Geraldine Beskin,Charles Hugh Smith,undirected,RuneSoup
Geraldine Beskin,Avalon Cameron,undirected,RuneSoup
Geraldine Beskin,Phillip J. Watt,undirected,RuneSoup
Geraldine Beskin,Peter Grey,undirected,RuneSoup
Geraldine Beskin,Elysia Gallo,undirected,RuneSoup
Geraldine Beskin,Kaitlin Coppock,undirected,RuneSoup
Geraldine Beskin,Beatriz Labate,undirected,RuneSoup
Geraldine Beskin,George P. Hansen,undirected,RuneSoup
Geraldine Beskin,Jesse Hathaway Diaz,undirected,RuneSoup
Geraldine Beskin,Jack Hunter,undirected,RuneSoup
Geraldine Beskin,Deborah Castellano,undirected,RuneSoup
Geraldine Beskin,Lyn Buchanan,undirected,RuneSoup
Geraldine Beskin,Daniel Foor,undirected,RuneSoup
Geraldine Beskin,Dana Matthews,undirected,RuneSoup
Geraldine Beskin,Tobias Churton,undirected,RuneSoup
Geraldine Beskin,Corinne Boyer,undirected,RuneSoup
Geraldine Beskin,Elizabeth Krohn,undirected,RuneSoup
Geraldine Beskin,Miguel Conner,undirected,RuneSoup
Geraldine Beskin,Anadi Martel,undirected,RuneSoup
Geraldine Beskin,Robert M. Place,undirected,RuneSoup
Geraldine Beskin,Ardy Sixkiller-Clarke,undirected,RuneSoup
Geraldine Beskin,Ian Evans,undirected,RuneSoup
Geraldine Beskin,Chris Aubeck,undirected,RuneSoup
Geraldine Beskin,Jason Miller,undirected,RuneSoup
Geraldine Beskin,Laura London,undirected,RuneSoup
Geraldine Beskin,Eric Wargo,undirected,RuneSoup
Geraldine Beskin,Hadean Press,undirected,RuneSoup
Geraldine Beskin,Leslie Kean,undirected,RuneSoup
Geraldine Beskin,Mike Clelland,undirected,RuneSoup
Geraldine Beskin,Chris Bradford,undirected,RuneSoup
Geraldine Beskin,Gordon White,undirected,RuneSoup
Geraldine Beskin,Lasara Firefox Allen,undirected,RuneSoup
Geraldine Beskin,Camelia Elias,undirected,RuneSoup
Geraldine Beskin,Catamara Rosarium,undirected,RuneSoup
Geraldine Beskin,Michael M. Hughes,undirected,RuneSoup
Geraldine Beskin,Christopher Knowles,undirected,RuneSoup
Geraldine Beskin,José Leitão,undirected,RuneSoup
Geraldine Beskin,Rosalee de la Forêt,undirected,RuneSoup
Geraldine Beskin,Dan Palmer,undirected,RuneSoup
Geraldine Beskin,Sam Block,undirected,RuneSoup
Geraldine Beskin,Jake Richards,undirected,RuneSoup
Geraldine Beskin,Mark Booth,undirected,RuneSoup
Geraldine Beskin,Zola Jesus,undirected,RuneSoup
Geraldine Beskin,Ramsey Dukes,undirected,RuneSoup
Geraldine Beskin,Angela Voss,undirected,RuneSoup
Geraldine Beskin,Brian Lord,undirected,RuneSoup
Geraldine Beskin,Cath Thompson,undirected,RuneSoup
Geraldine Beskin,Wolf Dieter Storl,undirected,RuneSoup
Geraldine Beskin,Raj Sisodia,undirected,RuneSoup
Geraldine Beskin,Eric Purdue,undirected,RuneSoup
Geraldine Beskin,Cat Vincent,undirected,RuneSoup
Geraldine Beskin,John Reid,undirected,RuneSoup
Geraldine Beskin,Conner Habib,undirected,RuneSoup
Geraldine Beskin,Jonathan Black,undirected,RuneSoup
